-1.316935,-0.015076
-1.316935,-0.010833
-1.316935,-0.006590
-1.316935,-0.002348
-1.316935,0.001895
-1.316935,0.006137
-1.316935,0.010380
-1.316935,0.014623
-1.316935,0.018865
-1.316935,0.023108
-1.316935,0.027351
-1.316935,0.031593
-1.316935,0.035836
-1.316935,0.040079
-1.316935,0.044321
-1.316935,0.048564
-1.316935,0.052806
-1.316935,0.057049
-1.312692,-0.065987
-1.312692,-0.061745
-1.312692,-0.057502
-1.312692,-0.053260
-1.312692,-0.049017
-1.312692,-0.044774
-1.312692,-0.040532
-1.312692,-0.036289
-1.312692,-0.032046
-1.312692,-0.027804
-1.312692,-0.023561
-1.312692,-0.019318
-1.312692,-0.015076
-1.312692,-0.010833
-1.312692,-0.006590
-1.312692,-0.002348
-1.312692,0.001895
-1.312692,0.006137
-1.312692,0.010380
-1.312692,0.014623
-1.312692,0.018865
-1.312692,0.023108
-1.312692,0.027351
-1.312692,0.031593
-1.312692,0.035836
-1.312692,0.040079
-1.312692,0.044321
-1.312692,0.048564
-1.312692,0.052806
-1.312692,0.057049
-1.312692,0.061292
-1.312692,0.065534
-1.308450,-0.057502
-1.308450,-0.053260
-1.308450,-0.049017
-1.308450,-0.044774
-1.308450,-0.040532
-1.308450,-0.036289
-1.308450,-0.032046
-1.308450,-0.027804
-1.308450,-0.023561
-1.308450,-0.019318
-1.308450,-0.015076
-1.308450,-0.010833
-1.308450,-0.006590
-1.308450,-0.002348
-1.308450,0.001895
-1.308450,0.006137
-1.308450,0.010380
-1.308450,0.014623
-1.308450,0.018865
-1.308450,0.023108
-1.308450,0.027351
-1.308450,0.031593
-1.308450,0.035836
-1.308450,0.040079
-1.308450,0.044321
-1.308450,0.048564
-1.308450,0.052806
-1.308450,0.057049
-1.304207,-0.057502
-1.304207,-0.053260
-1.304207,-0.049017
-1.304207,-0.044774
-1.304207,-0.040532
-1.304207,-0.036289
-1.304207,-0.032046
-1.304207,-0.027804
-1.304207,-0.023561
-1.304207,-0.019318
-1.304207,-0.015076
-1.304207,-0.010833
-1.304207,-0.006590
-1.304207,-0.002348
-1.304207,0.001895
-1.304207,0.006137
-1.304207,0.010380
-1.304207,0.014623
-1.304207,0.018865
-1.304207,0.023108
-1.304207,0.027351
-1.304207,0.031593
-1.304207,0.035836
-1.304207,0.040079
-1.304207,0.044321
-1.304207,0.048564
-1.304207,0.052806
-1.304207,0.057049
-1.299964,-0.057502
-1.299964,-0.053260
-1.299964,-0.049017
-1.299964,-0.044774
-1.299964,-0.040532
-1.299964,-0.036289
-1.299964,-0.032046
-1.299964,-0.027804
-1.299964,-0.023561
-1.299964,-0.019318
-1.299964,-0.015076
-1.299964,-0.010833
-1.299964,-0.006590
-1.299964,-0.002348
-1.299964,0.001895
-1.299964,0.006137
-1.299964,0.010380
-1.299964,0.014623
-1.299964,0.018865
-1.299964,0.023108
-1.299964,0.027351
-1.299964,0.031593
-1.299964,0.035836
-1.299964,0.040079
-1.299964,0.044321
-1.299964,0.048564
-1.299964,0.052806
-1.299964,0.057049
-1.295722,-0.057502
-1.295722,-0.053260
-1.295722,-0.049017
-1.295722,-0.044774
-1.295722,-0.040532
-1.295722,-0.036289
-1.295722,-0.032046
-1.295722,-0.027804
-1.295722,-0.023561
-1.295722,-0.019318
-1.295722,-0.015076
-1.295722,-0.010833
-1.295722,-0.006590
-1.295722,-0.002348
-1.295722,0.001895
-1.295722,0.006137
-1.295722,0.010380
-1.295722,0.014623
-1.295722,0.018865
-1.295722,0.023108
-1.295722,0.027351
-1.295722,0.031593
-1.295722,0.035836
-1.295722,0.040079
-1.295722,0.044321
-1.295722,0.048564
-1.295722,0.052806
-1.295722,0.057049
-1.291479,-0.053260
-1.291479,-0.049017
-1.291479,-0.044774
-1.291479,-0.040532
-1.291479,-0.036289
-1.291479,-0.032046
-1.291479,-0.027804
-1.291479,-0.023561
-1.291479,-0.019318
-1.291479,-0.015076
-1.291479,-0.010833
-1.291479,-0.006590
-1.291479,-0.002348
-1.291479,0.001895
-1.291479,0.006137
-1.291479,0.010380
-1.291479,0.014623
-1.291479,0.018865
-1.291479,0.023108
-1.291479,0.027351
-1.291479,0.031593
-1.291479,0.035836
-1.291479,0.040079
-1.291479,0.044321
-1.291479,0.048564
-1.291479,0.052806
-1.287236,-0.053260
-1.287236,-0.049017
-1.287236,-0.044774
-1.287236,-0.040532
-1.287236,-0.036289
-1.287236,-0.032046
-1.287236,-0.027804
-1.287236,-0.023561
-1.287236,-0.019318
-1.287236,-0.015076
-1.287236,-0.010833
-1.287236,-0.006590
-1.287236,-0.002348
-1.287236,0.001895
-1.287236,0.006137
-1.287236,0.010380
-1.287236,0.014623
-1.287236,0.018865
-1.287236,0.023108
-1.287236,0.027351
-1.287236,0.031593
-1.287236,0.035836
-1.287236,0.040079
-1.287236,0.044321
-1.287236,0.048564
-1.287236,0.052806
-1.282994,-0.049017
-1.282994,-0.044774
-1.282994,-0.040532
-1.282994,-0.036289
-1.282994,-0.032046
-1.282994,-0.027804
-1.282994,-0.023561
-1.282994,-0.019318
-1.282994,-0.015076
-1.282994,-0.010833
-1.282994,-0.006590
-1.282994,-0.002348
-1.282994,0.001895
-1.282994,0.006137
-1.282994,0.010380
-1.282994,0.014623
-1.282994,0.018865
-1.282994,0.023108
-1.282994,0.027351
-1.282994,0.031593
-1.282994,0.035836
-1.282994,0.040079
-1.282994,0.044321
-1.282994,0.048564
-1.282994,0.052806
-1.278751,-0.049017
-1.278751,-0.044774
-1.278751,-0.040532
-1.278751,-0.036289
-1.278751,-0.032046
-1.278751,-0.027804
-1.278751,-0.023561
-1.278751,-0.019318
-1.278751,-0.015076
-1.278751,-0.010833
-1.278751,-0.006590
-1.278751,-0.002348
-1.278751,0.001895
-1.278751,0.006137
-1.278751,0.010380
-1.278751,0.014623
-1.278751,0.018865
-1.278751,0.023108
-1.278751,0.027351
-1.278751,0.031593
-1.278751,0.035836
-1.278751,0.040079
-1.278751,0.044321
-1.278751,0.048564
-1.274508,-0.049017
-1.274508,-0.044774
-1.274508,-0.040532
-1.274508,-0.036289
-1.274508,-0.032046
-1.274508,-0.027804
-1.274508,-0.023561
-1.274508,-0.019318
-1.274508,-0.015076
-1.274508,-0.010833
-1.274508,-0.006590
-1.274508,-0.002348
-1.274508,0.001895
-1.274508,0.006137
-1.274508,0.010380
-1.274508,0.014623
-1.274508,0.018865
-1.274508,0.023108
-1.274508,0.027351
-1.274508,0.031593
-1.274508,0.035836
-1.274508,0.040079
-1.274508,0.044321
-1.274508,0.048564
-1.270266,-0.040532
-1.270266,-0.036289
-1.270266,-0.032046
-1.270266,-0.027804
-1.270266,-0.023561
-1.270266,-0.019318
-1.270266,-0.015076
-1.270266,-0.010833
-1.270266,-0.006590
-1.270266,-0.002348
-1.270266,0.001895
-1.270266,0.006137
-1.270266,0.010380
-1.270266,0.014623
-1.270266,0.018865
-1.270266,0.023108
-1.270266,0.027351
-1.270266,0.031593
-1.270266,0.035836
-1.270266,0.040079
-1.270266,0.044321
-1.266023,-0.040532
-1.266023,-0.036289
-1.266023,-0.032046
-1.266023,-0.027804
-1.266023,-0.023561
-1.266023,-0.019318
-1.266023,-0.015076
-1.266023,-0.010833
-1.266023,-0.006590
-1.266023,-0.002348
-1.266023,0.001895
-1.266023,0.006137
-1.266023,0.010380
-1.266023,0.014623
-1.266023,0.018865
-1.266023,0.023108
-1.266023,0.027351
-1.266023,0.031593
-1.266023,0.035836
-1.266023,0.040079
-1.261781,-0.036289
-1.261781,-0.032046
-1.261781,-0.027804
-1.261781,-0.023561
-1.261781,-0.019318
-1.261781,-0.015076
-1.261781,-0.010833
-1.261781,-0.006590
-1.261781,-0.002348
-1.261781,0.001895
-1.261781,0.006137
-1.261781,0.010380
-1.261781,0.014623
-1.261781,0.018865
-1.261781,0.023108
-1.261781,0.027351
-1.261781,0.031593
-1.257538,-0.379943
-1.257538,-0.027804
-1.257538,-0.023561
-1.257538,-0.019318
-1.257538,-0.015076
-1.257538,-0.010833
-1.257538,-0.006590
-1.257538,-0.002348
-1.257538,0.001895
-1.257538,0.006137
-1.257538,0.010380
-1.257538,0.014623
-1.257538,0.018865
-1.257538,0.023108
-1.257538,0.027351
-1.253295,-0.019318
-1.253295,-0.015076
-1.253295,-0.010833
-1.253295,-0.006590
-1.253295,-0.002348
-1.253295,0.001895
-1.253295,0.006137
-1.253295,0.010380
-1.253295,0.014623
-1.253295,0.018865
-1.249053,-0.023561
-1.249053,-0.019318
-1.249053,-0.015076
-1.249053,-0.010833
-1.249053,-0.006590
-1.249053,-0.002348
-1.249053,0.001895
-1.249053,0.006137
-1.249053,0.010380
-1.249053,0.014623
-1.249053,0.018865
-1.249053,0.023108
-1.249053,0.027351
-1.244810,-0.061745
-1.244810,-0.053260
-1.244810,-0.049017
-1.244810,-0.044774
-1.244810,-0.040532
-1.244810,-0.036289
-1.244810,-0.032046
-1.244810,-0.027804
-1.244810,-0.023561
-1.244810,-0.019318
-1.244810,-0.015076
-1.244810,-0.010833
-1.244810,-0.006590
-1.244810,-0.002348
-1.244810,0.001895
-1.244810,0.006137
-1.244810,0.010380
-1.244810,0.014623
-1.244810,0.018865
-1.244810,0.023108
-1.244810,0.027351
-1.244810,0.031593
-1.244810,0.035836
-1.244810,0.040079
-1.244810,0.044321
-1.244810,0.048564
-1.244810,0.052806
-1.244810,0.061292
-1.240567,-0.087201
-1.240567,-0.070230
-1.240567,-0.065987
-1.240567,-0.061745
-1.240567,-0.057502
-1.240567,-0.053260
-1.240567,-0.049017
-1.240567,-0.044774
-1.240567,-0.040532
-1.240567,-0.036289
-1.240567,-0.032046
-1.240567,-0.027804
-1.240567,-0.023561
-1.240567,-0.019318
-1.240567,-0.015076
-1.240567,-0.010833
-1.240567,-0.006590
-1.240567,-0.002348
-1.240567,0.001895
-1.240567,0.006137
-1.240567,0.010380
-1.240567,0.014623
-1.240567,0.018865
-1.240567,0.023108
-1.240567,0.027351
-1.240567,0.031593
-1.240567,0.035836
-1.240567,0.040079
-1.240567,0.044321
-1.240567,0.048564
-1.240567,0.052806
-1.240567,0.057049
-1.240567,0.061292
-1.240567,0.065534
-1.240567,0.069777
-1.240567,0.086748
-1.236325,-0.112656
-1.236325,-0.087201
-1.236325,-0.082958
-1.236325,-0.078715
-1.236325,-0.074473
-1.236325,-0.070230
-1.236325,-0.065987
-1.236325,-0.061745
-1.236325,-0.057502
-1.236325,-0.053260
-1.236325,-0.049017
-1.236325,-0.044774
-1.236325,-0.040532
-1.236325,-0.036289
-1.236325,-0.032046
-1.236325,-0.027804
-1.236325,-0.023561
-1.236325,-0.019318
-1.236325,-0.015076
-1.236325,-0.010833
-1.236325,-0.006590
-1.236325,-0.002348
-1.236325,0.001895
-1.236325,0.006137
-1.236325,0.010380
-1.236325,0.014623
-1.236325,0.018865
-1.236325,0.023108
-1.236325,0.027351
-1.236325,0.031593
-1.236325,0.035836
-1.236325,0.040079
-1.236325,0.044321
-1.236325,0.048564
-1.236325,0.052806
-1.236325,0.057049
-1.236325,0.061292
-1.236325,0.065534
-1.236325,0.069777
-1.236325,0.074020
-1.236325,0.078262
-1.236325,0.082505
-1.236325,0.086748
-1.236325,0.112203
-1.232082,-0.112656
-1.232082,-0.108414
-1.232082,-0.095686
-1.232082,-0.091443
-1.232082,-0.087201
-1.232082,-0.082958
-1.232082,-0.078715
-1.232082,-0.074473
-1.232082,-0.070230
-1.232082,-0.065987
-1.232082,-0.061745
-1.232082,-0.057502
-1.232082,-0.053260
-1.232082,-0.049017
-1.232082,-0.044774
-1.232082,-0.040532
-1.232082,-0.036289
-1.232082,-0.032046
-1.232082,-0.027804
-1.232082,-0.023561
-1.232082,-0.019318
-1.232082,-0.015076
-1.232082,-0.010833
-1.232082,-0.006590
-1.232082,-0.002348
-1.232082,0.001895
-1.232082,0.006137
-1.232082,0.010380
-1.232082,0.014623
-1.232082,0.018865
-1.232082,0.023108
-1.232082,0.027351
-1.232082,0.031593
-1.232082,0.035836
-1.232082,0.040079
-1.232082,0.044321
-1.232082,0.048564
-1.232082,0.052806
-1.232082,0.057049
-1.232082,0.061292
-1.232082,0.065534
-1.232082,0.069777
-1.232082,0.074020
-1.232082,0.078262
-1.232082,0.082505
-1.232082,0.086748
-1.232082,0.090990
-1.232082,0.095233
-1.232082,0.107961
-1.232082,0.112203
-1.227839,-0.112656
-1.227839,-0.108414
-1.227839,-0.104171
-1.227839,-0.099929
-1.227839,-0.095686
-1.227839,-0.091443
-1.227839,-0.087201
-1.227839,-0.082958
-1.227839,-0.078715
-1.227839,-0.074473
-1.227839,-0.070230
-1.227839,-0.065987
-1.227839,-0.061745
-1.227839,-0.057502
-1.227839,-0.053260
-1.227839,-0.049017
-1.227839,-0.044774
-1.227839,-0.040532
-1.227839,-0.036289
-1.227839,-0.032046
-1.227839,-0.027804
-1.227839,-0.023561
-1.227839,-0.019318
-1.227839,-0.015076
-1.227839,-0.010833
-1.227839,-0.006590
-1.227839,-0.002348
-1.227839,0.001895
-1.227839,0.006137
-1.227839,0.010380
-1.227839,0.014623
-1.227839,0.018865
-1.227839,0.023108
-1.227839,0.027351
-1.227839,0.031593
-1.227839,0.035836
-1.227839,0.040079
-1.227839,0.044321
-1.227839,0.048564
-1.227839,0.052806
-1.227839,0.057049
-1.227839,0.061292
-1.227839,0.065534
-1.227839,0.069777
-1.227839,0.074020
-1.227839,0.078262
-1.227839,0.082505
-1.227839,0.086748
-1.227839,0.090990
-1.227839,0.095233
-1.227839,0.099476
-1.227839,0.103718
-1.227839,0.107961
-1.227839,0.112203
-1.227839,0.116446
-1.223597,-0.159326
-1.223597,-0.108414
-1.223597,-0.104171
-1.223597,-0.099929
-1.223597,-0.095686
-1.223597,-0.091443
-1.223597,-0.087201
-1.223597,-0.082958
-1.223597,-0.078715
-1.223597,-0.074473
-1.223597,-0.070230
-1.223597,-0.065987
-1.223597,-0.061745
-1.223597,-0.057502
-1.223597,-0.053260
-1.223597,-0.049017
-1.223597,-0.044774
-1.223597,-0.040532
-1.223597,-0.036289
-1.223597,-0.032046
-1.223597,-0.027804
-1.223597,-0.023561
-1.223597,-0.019318
-1.223597,-0.015076
-1.223597,-0.010833
-1.223597,-0.006590
-1.223597,-0.002348
-1.223597,0.001895
-1.223597,0.006137
-1.223597,0.010380
-1.223597,0.014623
-1.223597,0.018865
-1.223597,0.023108
-1.223597,0.027351
-1.223597,0.031593
-1.223597,0.035836
-1.223597,0.040079
-1.223597,0.044321
-1.223597,0.048564
-1.223597,0.052806
-1.223597,0.057049
-1.223597,0.061292
-1.223597,0.065534
-1.223597,0.069777
-1.223597,0.074020
-1.223597,0.078262
-1.223597,0.082505
-1.223597,0.086748
-1.223597,0.090990
-1.223597,0.095233
-1.223597,0.099476
-1.223597,0.103718
-1.223597,0.107961
-1.223597,0.112203
-1.219354,-0.159326
-1.219354,-0.155083
-1.219354,-0.150840
-1.219354,-0.125384
-1.219354,-0.121142
-1.219354,-0.116899
-1.219354,-0.112656
-1.219354,-0.108414
-1.219354,-0.104171
-1.219354,-0.099929
-1.219354,-0.095686
-1.219354,-0.091443
-1.219354,-0.087201
-1.219354,-0.082958
-1.219354,-0.078715
-1.219354,-0.074473
-1.219354,-0.070230
-1.219354,-0.065987
-1.219354,-0.061745
-1.219354,-0.057502
-1.219354,-0.053260
-1.219354,-0.049017
-1.219354,-0.044774
-1.219354,-0.040532
-1.219354,-0.036289
-1.219354,-0.032046
-1.219354,-0.027804
-1.219354,-0.023561
-1.219354,-0.019318
-1.219354,-0.015076
-1.219354,-0.010833
-1.219354,-0.006590
-1.219354,-0.002348
-1.219354,0.001895
-1.219354,0.006137
-1.219354,0.010380
-1.219354,0.014623
-1.219354,0.018865
-1.219354,0.023108
-1.219354,0.027351
-1.219354,0.031593
-1.219354,0.035836
-1.219354,0.040079
-1.219354,0.044321
-1.219354,0.048564
-1.219354,0.052806
-1.219354,0.057049
-1.219354,0.061292
-1.219354,0.065534
-1.219354,0.069777
-1.219354,0.074020
-1.219354,0.078262
-1.219354,0.082505
-1.219354,0.086748
-1.219354,0.090990
-1.219354,0.095233
-1.219354,0.099476
-1.219354,0.103718
-1.219354,0.107961
-1.219354,0.112203
-1.219354,0.116446
-1.219354,0.120689
-1.219354,0.124931
-1.219354,0.150387
-1.219354,0.154630
-1.219354,0.158873
-1.215111,-0.159326
-1.215111,-0.155083
-1.215111,-0.150840
-1.215111,-0.146598
-1.215111,-0.125384
-1.215111,-0.121142
-1.215111,-0.116899
-1.215111,-0.112656
-1.215111,-0.108414
-1.215111,-0.104171
-1.215111,-0.099929
-1.215111,-0.095686
-1.215111,-0.091443
-1.215111,-0.087201
-1.215111,-0.082958
-1.215111,-0.078715
-1.215111,-0.074473
-1.215111,-0.070230
-1.215111,-0.065987
-1.215111,-0.061745
-1.215111,-0.057502
-1.215111,-0.053260
-1.215111,-0.049017
-1.215111,-0.044774
-1.215111,-0.040532
-1.215111,-0.036289
-1.215111,-0.032046
-1.215111,-0.027804
-1.215111,-0.023561
-1.215111,-0.019318
-1.215111,-0.015076
-1.215111,-0.010833
-1.215111,-0.006590
-1.215111,-0.002348
-1.215111,0.001895
-1.215111,0.006137
-1.215111,0.010380
-1.215111,0.014623
-1.215111,0.018865
-1.215111,0.023108
-1.215111,0.027351
-1.215111,0.031593
-1.215111,0.035836
-1.215111,0.040079
-1.215111,0.044321
-1.215111,0.048564
-1.215111,0.052806
-1.215111,0.057049
-1.215111,0.061292
-1.215111,0.065534
-1.215111,0.069777
-1.215111,0.074020
-1.215111,0.078262
-1.215111,0.082505
-1.215111,0.086748
-1.215111,0.090990
-1.215111,0.095233
-1.215111,0.099476
-1.215111,0.103718
-1.215111,0.107961
-1.215111,0.112203
-1.215111,0.116446
-1.215111,0.120689
-1.215111,0.124931
-1.215111,0.133417
-1.215111,0.146145
-1.215111,0.150387
-1.215111,0.154630
-1.215111,0.158873
-1.210869,-0.159326
-1.210869,-0.155083
-1.210869,-0.150840
-1.210869,-0.146598
-1.210869,-0.133870
-1.210869,-0.129627
-1.210869,-0.125384
-1.210869,-0.121142
-1.210869,-0.116899
-1.210869,-0.112656
-1.210869,-0.108414
-1.210869,-0.104171
-1.210869,-0.099929
-1.210869,-0.095686
-1.210869,-0.091443
-1.210869,-0.087201
-1.210869,-0.082958
-1.210869,-0.078715
-1.210869,-0.074473
-1.210869,-0.070230
-1.210869,-0.065987
-1.210869,-0.061745
-1.210869,-0.057502
-1.210869,-0.053260
-1.210869,-0.049017
-1.210869,-0.044774
-1.210869,-0.040532
-1.210869,-0.036289
-1.210869,-0.032046
-1.210869,-0.027804
-1.210869,-0.023561
-1.210869,-0.019318
-1.210869,-0.015076
-1.210869,-0.010833
-1.210869,-0.006590
-1.210869,-0.002348
-1.210869,0.001895
-1.210869,0.006137
-1.210869,0.010380
-1.210869,0.014623
-1.210869,0.018865
-1.210869,0.023108
-1.210869,0.027351
-1.210869,0.031593
-1.210869,0.035836
-1.210869,0.040079
-1.210869,0.044321
-1.210869,0.048564
-1.210869,0.052806
-1.210869,0.057049
-1.210869,0.061292
-1.210869,0.065534
-1.210869,0.069777
-1.210869,0.074020
-1.210869,0.078262
-1.210869,0.082505
-1.210869,0.086748
-1.210869,0.090990
-1.210869,0.095233
-1.210869,0.099476
-1.210869,0.103718
-1.210869,0.107961
-1.210869,0.112203
-1.210869,0.116446
-1.210869,0.120689
-1.210869,0.124931
-1.210869,0.129174
-1.210869,0.133417
-1.210869,0.146145
-1.210869,0.150387
-1.210869,0.154630
-1.210869,0.158873
-1.210869,0.163115
-1.206626,-0.316303
-1.206626,-0.159326
-1.206626,-0.155083
-1.206626,-0.150840
-1.206626,-0.146598
-1.206626,-0.138112
-1.206626,-0.133870
-1.206626,-0.129627
-1.206626,-0.125384
-1.206626,-0.121142
-1.206626,-0.116899
-1.206626,-0.112656
-1.206626,-0.108414
-1.206626,-0.104171
-1.206626,-0.099929
-1.206626,-0.095686
-1.206626,-0.091443
-1.206626,-0.087201
-1.206626,-0.082958
-1.206626,-0.078715
-1.206626,-0.074473
